Média Mandelbrot Paralelo = [64.657025, 32.791079, 40.357685000000004, 27.258568000000004, 26.987527999999998, 20.669413, 19.589693, 16.702052000000002]
Desvio Padrão Mandelbrot = [0.034878233342747526, 0.08755914172083167, 0.04660169769201265, 0.07579416846521478, 0.04493886855125173, 0.02960507090572984, 0.023066776998773415, 0.0333997484355138]
SpeedUp Mandelbrot = [1.0, 1.971787052204046, 1.6020994514427673, 2.3719890567985815, 2.395811316990575, 3.1281500350300226, 3.300563464675021, 3.8712024726063596]
Eficiência Mandelbrot = [1.0, 0.985893526102023, 0.5340331504809225, 0.5929972641996454, 0.47916226339811496, 0.5213583391716704, 0.47150906638214585, 0.48390030907579495]

Média Mandelbrot c/ Free Paralelo = [64.760659, 32.830728, 40.453025000000004, 27.337363, 27.062368, 20.735225, 19.640565000000002, 16.737000000000002]
Desvio Padrão Mandelbrot c/ Free = [0.03102780167312448, 0.09044371445514918, 0.01549782224844543, 0.08563170052290459, 0.039647143879197336, 0.04980179966627678, 0.02920236111078082, 0.02962229040585607]
SpeedUp Mandelbrot c/ Free = [1.0, 1.9725623811936184, 1.600885446762016, 2.368943156660721, 2.3930152379865652, 3.1232194972564806, 3.2972910402526607, 3.869311047380056]
Eficiência Mandelbrot c/ Free = [1.0, 0.9862811905968092, 0.5336284822540053, 0.5922357891651803, 0.47860304759731304, 0.5205365828760801, 0.4710415771789515, 0.483663880922507]

Média Matriz Paralelo = [55.592968, 27.261225000000003, 17.858727, 13.23956, 10.573445, 8.687465, 7.399317000000001, 6.410953000000001]
Desvio Padrão Matriz = [0.8426406223137682, 0.2473214877778853, 0.13216151264015266, 0.09265145198838237, 0.09247810746934157, 0.08669625664737014, 0.027866117239400193, 0.0662149043393302]
SpeedUp Matrix = [1.0, 2.0392688883203154, 3.1129300537490723, 4.199004196514084, 5.257791382089755, 6.399216342166558, 7.513256696530233, 8.67156068684328]
Eficiência Matrix = [1.0, 1.0196344441601577, 1.0376433512496908, 1.049751049128521, 1.051558276417951, 1.0665360570277598, 1.0733223852186047, 1.08394508585541]
